aco_ff,Frames,aco_voicelabel,error_reason,dbm_master_url
0.0,98,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,99,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,100,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,101,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,102,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,103,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,104,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,105,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,106,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,107,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,108,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,109,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,110,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,111,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,112,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,113,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,114,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,115,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,116,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,117,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,118,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,119,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,120,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,121,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,122,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,123,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,124,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,125,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,126,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,127,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,128,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,129,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,130,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,131,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,132,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,133,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,134,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,135,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,136,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,137,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,138,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,139,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,140,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,141,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,142,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,143,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,144,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,145,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,146,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,147,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,148,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,149,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,150,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,151,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,152,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,153,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,154,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,155,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,156,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,157,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,158,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,159,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,160,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,161,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,162,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,163,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,164,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,165,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,166,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,167,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,168,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,169,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,170,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,171,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,172,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,173,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,174,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,175,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,176,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,177,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,178,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,179,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,180,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,181,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,182,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,183,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,184,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,185,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,186,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,187,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,188,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,189,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,190,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,191,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,192,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,193,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,194,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,195,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,196,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,197,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,198,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,199,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,200,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,201,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,202,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,203,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,204,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,205,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,206,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,207,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,208,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,209,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,210,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,211,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,212,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,213,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,214,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,215,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,216,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,217,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,218,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,219,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,220,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,221,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,222,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,223,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,224,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,225,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,226,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,227,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,228,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,229,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,230,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,231,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,232,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,233,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,234,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,235,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,236,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,237,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,238,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,239,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,240,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,241,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,242,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,243,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,244,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,245,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,246,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,247,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,248,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,249,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,250,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,251,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,252,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,253,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,254,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,255,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,256,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,257,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,258,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,259,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,260,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,261,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,262,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,263,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,264,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,265,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,266,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,267,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,268,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,269,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,270,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,271,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,272,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,273,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,274,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,275,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,276,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,277,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,278,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,279,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,280,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,281,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,282,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,283,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,284,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,285,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,286,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,287,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,288,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,289,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,290,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,291,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,292,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,293,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,294,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,295,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,296,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,297,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,298,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,299,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,300,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,301,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,302,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,303,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,304,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,305,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,306,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,307,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,308,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,309,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,310,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,311,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,312,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,313,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,314,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,315,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,316,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,317,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,318,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,319,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,320,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,321,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,322,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,323,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,324,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,325,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,326,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,327,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,328,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,329,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,330,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,331,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,332,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,333,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,334,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,335,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,336,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,337,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,338,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,339,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,340,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,341,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,342,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,343,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,344,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,345,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,346,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,347,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,348,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,349,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,350,no,Pass,sample_data/subj02_timepoint01.mp4
132.19113285234363,351,yes,Pass,sample_data/subj02_timepoint01.mp4
133.30490129311843,352,yes,Pass,sample_data/subj02_timepoint01.mp4
134.1978045994508,353,yes,Pass,sample_data/subj02_timepoint01.mp4
135.02206241726148,354,yes,Pass,sample_data/subj02_timepoint01.mp4
135.80877405387656,355,yes,Pass,sample_data/subj02_timepoint01.mp4
136.52964220361523,356,yes,Pass,sample_data/subj02_timepoint01.mp4
137.12007454171552,357,yes,Pass,sample_data/subj02_timepoint01.mp4
137.51863826325314,358,yes,Pass,sample_data/subj02_timepoint01.mp4
137.7233171313633,359,yes,Pass,sample_data/subj02_timepoint01.mp4
137.72814969391115,360,yes,Pass,sample_data/subj02_timepoint01.mp4
137.5135402116051,361,yes,Pass,sample_data/subj02_timepoint01.mp4
137.0280887060488,362,yes,Pass,sample_data/subj02_timepoint01.mp4
136.27654935193854,363,yes,Pass,sample_data/subj02_timepoint01.mp4
135.28406969746158,364,yes,Pass,sample_data/subj02_timepoint01.mp4
134.1046657381201,365,yes,Pass,sample_data/subj02_timepoint01.mp4
132.9101909230419,366,yes,Pass,sample_data/subj02_timepoint01.mp4
131.91763993044765,367,yes,Pass,sample_data/subj02_timepoint01.mp4
131.19180132085123,368,yes,Pass,sample_data/subj02_timepoint01.mp4
130.68600080566043,369,yes,Pass,sample_data/subj02_timepoint01.mp4
130.3529563807007,370,yes,Pass,sample_data/subj02_timepoint01.mp4
130.15406450019807,371,yes,Pass,sample_data/subj02_timepoint01.mp4
130.04095392998983,372,yes,Pass,sample_data/subj02_timepoint01.mp4
129.98205868590424,373,yes,Pass,sample_data/subj02_timepoint01.mp4
129.9838160213474,374,yes,Pass,sample_data/subj02_timepoint01.mp4
130.06136458376102,375,yes,Pass,sample_data/subj02_timepoint01.mp4
130.2258323314577,376,yes,Pass,sample_data/subj02_timepoint01.mp4
130.45796167936817,377,yes,Pass,sample_data/subj02_timepoint01.mp4
130.76770412020437,378,yes,Pass,sample_data/subj02_timepoint01.mp4
131.1983813268889,379,yes,Pass,sample_data/subj02_timepoint01.mp4
131.76129625910716,380,yes,Pass,sample_data/subj02_timepoint01.mp4
132.40220695287698,381,yes,Pass,sample_data/subj02_timepoint01.mp4
133.0190654079016,382,yes,Pass,sample_data/subj02_timepoint01.mp4
133.4536270139278,383,yes,Pass,sample_data/subj02_timepoint01.mp4
133.68752125262094,384,yes,Pass,sample_data/subj02_timepoint01.mp4
133.71792862833007,385,yes,Pass,sample_data/subj02_timepoint01.mp4
133.5437197714557,386,yes,Pass,sample_data/subj02_timepoint01.mp4
132.97916151707233,387,yes,Pass,sample_data/subj02_timepoint01.mp4
131.36014141280705,388,yes,Pass,sample_data/subj02_timepoint01.mp4
129.92697138035425,389,yes,Pass,sample_data/subj02_timepoint01.mp4
129.20942529201804,390,yes,Pass,sample_data/subj02_timepoint01.mp4
128.70199602328083,391,yes,Pass,sample_data/subj02_timepoint01.mp4
128.3186829189799,392,yes,Pass,sample_data/subj02_timepoint01.mp4
128.0313773154186,393,yes,Pass,sample_data/subj02_timepoint01.mp4
127.79195892446627,394,yes,Pass,sample_data/subj02_timepoint01.mp4
127.59597207278577,395,yes,Pass,sample_data/subj02_timepoint01.mp4
127.46615628429635,396,yes,Pass,sample_data/subj02_timepoint01.mp4
127.41028963660985,397,yes,Pass,sample_data/subj02_timepoint01.mp4
127.42776183121916,398,yes,Pass,sample_data/subj02_timepoint01.mp4
127.53732292479641,399,yes,Pass,sample_data/subj02_timepoint01.mp4
127.72843428708616,400,yes,Pass,sample_data/subj02_timepoint01.mp4
128.00235001219983,401,yes,Pass,sample_data/subj02_timepoint01.mp4
128.38542383581446,402,yes,Pass,sample_data/subj02_timepoint01.mp4
128.80311305268364,403,yes,Pass,sample_data/subj02_timepoint01.mp4
129.16405244295854,404,yes,Pass,sample_data/subj02_timepoint01.mp4
129.4444982201693,405,yes,Pass,sample_data/subj02_timepoint01.mp4
129.61745051566638,406,yes,Pass,sample_data/subj02_timepoint01.mp4
129.66052976980393,407,yes,Pass,sample_data/subj02_timepoint01.mp4
129.57073036560382,408,yes,Pass,sample_data/subj02_timepoint01.mp4
129.36925906948522,409,yes,Pass,sample_data/subj02_timepoint01.mp4
129.07990087112924,410,yes,Pass,sample_data/subj02_timepoint01.mp4
128.73646896071162,411,yes,Pass,sample_data/subj02_timepoint01.mp4
128.3682997131425,412,yes,Pass,sample_data/subj02_timepoint01.mp4
128.0246944752908,413,yes,Pass,sample_data/subj02_timepoint01.mp4
127.74861822509425,414,yes,Pass,sample_data/subj02_timepoint01.mp4
127.58692927966058,415,yes,Pass,sample_data/subj02_timepoint01.mp4
127.55283756315855,416,yes,Pass,sample_data/subj02_timepoint01.mp4
127.63723635101994,417,yes,Pass,sample_data/subj02_timepoint01.mp4
127.83140103804969,418,yes,Pass,sample_data/subj02_timepoint01.mp4
128.12484579352008,419,yes,Pass,sample_data/subj02_timepoint01.mp4
128.50906304608887,420,yes,Pass,sample_data/subj02_timepoint01.mp4
128.9622205985177,421,yes,Pass,sample_data/subj02_timepoint01.mp4
129.4780253284139,422,yes,Pass,sample_data/subj02_timepoint01.mp4
129.96984764865306,423,yes,Pass,sample_data/subj02_timepoint01.mp4
130.39651633516934,424,yes,Pass,sample_data/subj02_timepoint01.mp4
130.74429529601127,425,yes,Pass,sample_data/subj02_timepoint01.mp4
131.0129812141775,426,yes,Pass,sample_data/subj02_timepoint01.mp4
131.19331587809742,427,yes,Pass,sample_data/subj02_timepoint01.mp4
131.26830608112869,428,yes,Pass,sample_data/subj02_timepoint01.mp4
131.21046755220118,429,yes,Pass,sample_data/subj02_timepoint01.mp4
130.99175805598904,430,yes,Pass,sample_data/subj02_timepoint01.mp4
130.58703066518768,431,yes,Pass,sample_data/subj02_timepoint01.mp4
129.95657231401978,432,yes,Pass,sample_data/subj02_timepoint01.mp4
0.0,433,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,434,no,Pass,sample_data/subj02_timepoint01.mp4
0.0,435,no,Pass,sample_data/subj02_timepoint01.mp4
